         i         j       pij       pji
         5         2    -852.4      -225
        20         1   -1050.4    -765.3
        14        22    -736.5      -943
        22        15    -379.4     379.2
        10        22     455.7    -693.1
        11         4     274.7      -323
        13         9     459.4    -563.7
        10        23     622.8    -687.8
         8         1    -230.8    -419.3
         3        22    -289.2     237.1
        18        19      27.2    -624.7
         8        21     484.3    -872.5
        18         6    -694.3    -122.6
        11        18    -350.9    -398.2
         3        18    -691.5     294.4
        16         4     502.1    -540.1
         4         7    -492.9    -321.9
        25         6     203.3    -483.4
        21        14      -987    -166.6
        24        18      23.1    -126.3
        17         3      45.8    -704.9
         2        17     172.9    -229.1
        23         9    -211.7     195.7
        19        12    -682.5       277
