         i         j       pij       pji
        16         8         0         0
        10         6         0         0
        15        23         0         0
        20         6         0         0
        14        23         0         0
        11        18         0         0
        13        25         0         0
        24         1         0         0
        22        19         0         0
         5         2         0         0
        13         1         0         0
        16        18         0         0
        14        12         0         0
        22         7         0         0
         9        19         0         0
        18        19         0         0
         1         4         0         0
        17        24         0         0
         3        20         0         0
        21        14         0         0
