         i         j       pij       pji
         8         1       -10       -10
         6        22       -10       -10
        20         7       -10       -10
         3        16       -10       -10
         5         7       -10       -10
         6         8       -10       -10
        16         7       -10       -10
         7         2       -10       -10
        23        18       -10       -10
        12         1       -10       -10
         3        25       -10       -10
        12        24       -10       -10
         8        14       -10       -10
         9         1       -10       -10
        20        19       -10       -10
        14        19       -10       -10
        13         4       -10       -10
        19        10       -10       -10
        11        18       -10       -10
         5        13       -10       -10
         2        17       -10       -10
        19        21       -10       -10
        23        24       -10       -10
        15        23       -10       -10
