         i         j       pij       pji
        16        36       -10       -10
        11        42       -10       -10
        13        39    -108.7      97.2
        42        28       -10       -10
        33        46      89.2   -100000
        21        29       -10       -10
        27        30       -10       -10
        18        29         0         0
        11        22      42.1   -100000
         1        45    -124.9   -100000
        47        42       6.1   -100000
        39        21       -10       -10
        12        42         0         0
        35        25       -10       -10
        37        19     -63.8      53.4
        41        37      27.3   -100000
        29        25      83.9   -100000
        14        15         0         0
        49        40     -38.3   -100000
        31         7      31.4     -45.6
        33        25     114.9    -136.5
         3        14     -55.7   -100000
        50        20         0         0
        24        12     -90.2   -100000
        28        44         0         0
        17        42       -95   -100000
        50        49     -41.8   -100000
        31        29       8.5     -42.3
        28        23         0         0
        34         7       -10       -10
         8        49       -10       -10
         6         3      -7.7   -100000
        46         4       -10       -10
        31        42       -10       -10
        29         3      27.9   -100000
        10        24       -10       -10
        15        27      -8.9       2.1
        49        10       -10       -10
        40         2     -44.6      31.3
        35        26      -8.2   -100000
        43        22      -8.2   -100000
        27        45         0         0
         5        12       4.9   -100000
        38        49      26.6       -50
        12         9      48.8   -100000
        36        15         0         0
        41        50         0         0
        12        32      89.2   -100000
        48        21     -87.9   -100000
