         i         j       pij       pji
        12         2         0         0
        21         9         0         0
        31        27         0         0
        17         1         0         0
        44        36         0         0
        21        16         0         0
        29         7         0         0
        14        44         0         0
        41        40         0         0
        13         4         0         0
        20        37         0         0
        22        16         0         0
        15        36         0         0
        29        27         0         0
        50        49         0         0
        30        28         0         0
        18        38         0         0
        23        16         0         0
        21         6         0         0
        34        41         0         0
         4        35         0         0
        17        35         0         0
        45        15         0         0
        37         4         0         0
        38        11         0         0
         2        28         0         0
        24        20         0         0
        43        17         0         0
        19        29         0         0
        28        33         0         0
         2        47         0         0
        32        24         0         0
         5        39         0         0
        29        11         0         0
        48         1         0         0
         5        44         0         0
         3        26         0         0
         8         3         0         0
         8        41         0         0
        46        40         0         0
        10        49         0         0
