         i         j       pij       pji
        18         4       -10       -10
        17         5    -195.3   -100000
        14         2       718   -100000
        13        21    -810.8   -100000
        24        14    -643.9   -100000
        16        24     329.8   -100000
        11        17     339.5   -100000
        14         1         0         0
        17        16    -335.8     230.7
        16        12         0         0
         8        11      -258      61.3
         4        14    -734.7     492.2
        19         9         0         0
        11        19         0         0
        15         7         0         0
        17        10    -271.5   -100000
         6        22     139.7   -100000
        10        25     358.7    -399.9
        21         4       -10       -10
        17        20    -827.4     137.6
        20        22       -10       -10
        11         3       -10       -10
        23         7         0         0
         1         7         0         0
