         i         j       pij       pji
        44        27       -10       -10
        27         2       -10       -10
        47        11       -10       -10
        33         2       -10       -10
         3        41       -10       -10
        21        40       -10       -10
        22         3       -10       -10
        33        47       -10       -10
        15        38       -10       -10
        35        32       -10       -10
        46        26       -10       -10
        29        28       -10       -10
        31        14       -10       -10
         8        16       -10       -10
         3        49       -10       -10
        39        14       -10       -10
         9        41       -10       -10
        19        28       -10       -10
        25         1       -10       -10
        32        48       -10       -10
        12        18       -10       -10
         8        30       -10       -10
        40        23       -10       -10
        31        45       -10       -10
        34         9       -10       -10
        24        32       -10       -10
        37        26       -10       -10
        37        10       -10       -10
         3        50       -10       -10
        12        23       -10       -10
        13        24       -10       -10
         7        40       -10       -10
        17        13       -10       -10
        34         6       -10       -10
        29        15       -10       -10
        20        46       -10       -10
        47         5       -10       -10
        36        31       -10       -10
         4        13       -10       -10
        45        42       -10       -10
        43        10       -10       -10
        31         5       -10       -10
         4         1       -10       -10
