         i         j       pij       pji
        24        32     -20.3   -100000
         9        10      47.2   -100000
        42        14     -21.9   -100000
        34        18     -36.6   -100000
        22        45     -64.9   -100000
        47        37       -30   -100000
        46        13      35.3   -100000
        47        31      47.7   -100000
        32         4     -10.2   -100000
        19        48     -14.4   -100000
        22        23     -40.7   -100000
        31        28    -135.6   -100000
        46        27     -64.1   -100000
        13         2       -84   -100000
        10        32      -8.3   -100000
        48        50    -172.7   -100000
        10        35      21.4   -100000
        43         8     -31.9   -100000
        46        26     -81.1   -100000
        45        16      29.4   -100000
        20        37      49.5   -100000
         3        19      11.4   -100000
        29        15     -21.5   -100000
        38        29     -39.2   -100000
        19        38       5.9   -100000
        48        35        60   -100000
        24        47     -89.5   -100000
        44        39     -31.8   -100000
        48        36     -48.8   -100000
        19        30     -27.7   -100000
        46        50       -24   -100000
        33        45       6.6   -100000
        22        26      85.7   -100000
        40        13      91.9   -100000
        39        50       121   -100000
        12        46      93.3   -100000
         8        36     -53.2   -100000
         7        23      -2.1   -100000
        14        23       1.2   -100000
         9         6       9.2   -100000
        41         1     -30.1   -100000
        36        17       118   -100000
        36        49      86.2   -100000
         1        21     -96.5   -100000
        11        31      48.8   -100000
        25        27    -118.7   -100000
         5        15      -6.1   -100000
        34        49      81.5   -100000
        47        41      30.2   -100000
