         i         j       pij       pji
        43        50     -97.5   -100000
        47        12      27.5   -100000
        23         2     -86.1   -100000
        17        33    -628.5   -100000
        13        12    -609.4     336.2
        10        42    -505.2   -100000
         2         5    -198.3     -34.5
         4        17         0         0
         1        28      -614     506.9
        15        12       -10       -10
        33        45       -73      36.7
        28        30         0         0
        44        40       -10       -10
        29        21         0         0
         8         3     306.8   -100000
        25        24         0         0
        18        46       -10       -10
        49        30      -395   -100000
        15        34     294.7   -100000
        31        11       -10       -10
         9        17     142.7   -100000
        39        23         0         0
        43        13     -73.4   -100000
        12        33       8.7   -100000
         3        25      70.6    -176.2
         7        19         0         0
        40        38     -55.9    -141.9
        44        33     -36.3   -100000
        21         6       -10       -10
        50        22       -10       -10
         5        14         0         0
        26        12    -578.9   -100000
        31         2       -10       -10
        28        14         0         0
        39        15         0         0
        38        21     -73.3   -100000
        35         8      -466     395.5
        15        35     493.3    -603.8
        19        10     389.2   -100000
        48        17      36.7     -66.5
         1        37    -329.8       107
        18        40    -242.8     196.9
        43        27    -389.6     255.7
         7        15      12.4   -100000
        29        16       -10       -10
        49        32         0         0
        30        36       -10       -10
        20        38    -245.2   -100000
        34        41         0         0
