         i         j       pij       pji
        20        12     640.3    -646.5
        28        32    -531.3     487.7
        23        36     -64.7      22.1
        49         8    -789.3     768.4
        21        14    -377.9       359
        34        19    -451.2     406.5
        16        11     -78.7      59.7
        40        15      77.8      -141
        28        16     -83.2      50.2
        49         4    -331.6     292.1
        42        23     592.9    -650.6
        33        25      81.8    -132.2
        41        23     586.5    -599.5
        41         4     573.1      -595
        16        26     100.6    -191.3
        42        43    -106.2      22.5
        10        42    -303.1     245.2
        47         5   -1077.4     991.6
        29        11     100.7    -105.4
        14        47     482.9    -533.8
        22         2     -56.7     -44.4
        22        33    -794.5     751.3
        26         5    -667.6     640.5
        48         7    -486.6     442.4
        13        27     214.6    -221.7
         7        15       200    -224.1
         2        15    -464.8     450.3
        25        31     -12.5       1.1
        27        26     362.8    -419.7
         8        11     194.4    -211.7
        15        45       123    -124.6
         3        16     375.4    -428.4
        42        46     343.4    -346.3
        10         7      -171     137.5
        23        19    -468.4     434.1
        50        42    -768.6     701.6
        17        11     317.9    -361.8
        21        37    -571.2     493.4
        34        30    -343.6     251.5
         1        38    -408.3       408
        35        20    -283.6     246.5
        15         9     148.4    -177.4
         1        27    -640.2     639.5
        35        50     570.5    -581.1
        37         6     216.3    -289.1
        24        14     468.4    -489.2
        39         7    -355.7     355.1
        40        18     -71.1      63.8
        41        44     170.2      -183
