         i         j       pij       pji
         4        20       -10       -10
        18        16       -10       -10
         5        14       -10       -10
        22         9       -10       -10
        22         7       -10       -10
        21        19       -10       -10
        16         7       -10       -10
        10         3       -10       -10
         7         6       -10       -10
         1        24       -10       -10
        23        12       -10       -10
         2        23       -10       -10
        16         8       -10       -10
        25        17       -10       -10
        15        23       -10       -10
        19        15       -10       -10
         1        17       -10       -10
        17        13       -10       -10
        11        19       -10       -10
