         i         j       pij       pji
        21         7         0         0
        10        18         0         0
        15         7         0         0
         3         2         0         0
         7         8         0         0
         1         2         0         0
         1        17         0         0
        21         2         0         0
        15        24         0         0
        12         3         0         0
        22        19         0         0
         2         9         0         0
         7        11         0         0
        10        17         0         0
        23        17         0         0
        25        15         0         0
        19        12         0         0
        16        17         0         0
        14         7         0         0
        17         4         0         0
        22        13         0         0
         5        19         0         0
         2        20         0         0
         6        25         0         0
