         i         j       pij       pji
        21         1         0         0
         5        10         0         0
        10         1         0         0
         2        12         0         0
        20         3         0         0
         8         7         0         0
         2        20         0         0
        20        16         0         0
        18        20         0         0
        19        23         0         0
         3        22         0         0
        15        24         0         0
        16        14         0         0
         4        23         0         0
        15         5         0         0
