         i         j       pij       pji
        14        49     -24.5     -77.9
         7         1    -131.6    -120.3
        43         7      13.6     -59.6
        26         5      36.4     -78.3
         5        28    -116.4      74.9
        46        28     -68.3      52.4
        40        16     -10.1     -27.4
        49        36     -13.5     -10.8
        36        20     -10.6      -4.6
        21        48      -149     111.7
         6        38     -41.2      12.9
        44        33      24.8     -28.9
        10        34     -38.6     -11.1
        13        39    -104.2      54.9
         7        49       2.2      -8.1
        36        10       1.5       -44
        29         8     -44.4     -72.8
         7        40      -7.4        -9
        29        34      52.7     -72.4
        16        37        57     -90.9
        32        35     -28.4     -67.2
        37        19      -145      47.8
        24        50      84.8    -132.3
        23        19      18.6       -54
        28        35      82.1     -99.2
        18        14     -15.5      -5.8
         3        50        87       -98
        22        46       -34     -60.6
        13        47     -92.2     -12.6
        26        30     -18.7       2.2
        35        25       0.5     -33.8
        40         4      38.8     -45.6
         4         6     -70.2      67.6
         3        15     -58.1      42.7
        44        22      39.7       -43
        27        26      30.1     -76.1
        50        32       -79       4.1
        41        19     -12.8     -26.1
        11        30      30.6     -32.4
        10        42     -70.4      38.7
        10        50      31.5       -88
        17        38     -97.5      87.9
         8         9     -13.6     -19.5
        15        39        -3     -16.1
        48        17     131.8    -141.7
        12        42      -5.7     -13.4
         2        26     -36.9     -12.2
        45        12     -44.1      23.3
        31        21      -1.3      -145
