         i         j       pij       pji
        14        12       -90       -90
        17        12         0         0
         3        11    1254.1   -1805.9
        11         8     -22.4   -100000
        23         9       950   -100000
        10        11         0         0
         7        22   -1240.2   -100000
        23        21    1338.1   -100000
         4        17    1167.1   -100000
        11        21         0         0
        16         6   -1392.5    1227.1
        13        15       -90       -90
        24        16    1663.2   -100000
        25         5   -2728.1    2304.3
         4         3      -0.8     -68.3
        15        25         0         0
        12        13         0         0
         5         1       -90       -90
         2        24       -90       -90
         1        22         0         0
        19        25     466.1   -100000
         5        24       -90       -90
         1        20       -90       -90
        18         3    -796.3   -100000
