         i         j       pij       pji
         9        26       -10       -10
        46        48       -10       -10
        41        21       -10       -10
        18        43       -10       -10
        21        47       -10       -10
        41         5       -10       -10
        27         7       -10       -10
        40        43       -10       -10
        42        34       -10       -10
        24         7       -10       -10
         3        45       -10       -10
        42        27       -10       -10
        19        16       -10       -10
        32        38       -10       -10
         8         5       -10       -10
        34        20       -10       -10
        31        46       -10       -10
        30        21       -10       -10
        50        35       -10       -10
        46        29       -10       -10
        43        37       -10       -10
        43         6       -10       -10
        16        15       -10       -10
         8        48       -10       -10
         3        15       -10       -10
        33        16       -10       -10
         2         5       -10       -10
        28        13       -10       -10
        29        22       -10       -10
        18        21       -10       -10
        23        15       -10       -10
        38        43       -10       -10
        44        18       -10       -10
        36        15       -10       -10
        19        47       -10       -10
        20         3       -10       -10
         9         2       -10       -10
        39        14       -10       -10
        48        12       -10       -10
        49        22       -10       -10
        28        50       -10       -10
        11        47       -10       -10
         3        14       -10       -10
        13        17       -10       -10
        26         1       -10       -10
        25        28       -10       -10
        10        29       -10       -10
        35        31       -10       -10
        35         4       -10       -10
