         i         j       pij       pji
        97        37    -228.8   -100000
        93        92    -742.2   -100000
        31        99     132.6   -100000
         1        35    -257.5   -100000
        18        63    -371.9   -100000
        92        35     399.5   -100000
        90        55     104.9   -100000
        46        75    -358.5   -100000
        28        14     124.8   -100000
        88         6     256.9   -100000
        37        55      49.5   -100000
        31        47       7.8   -100000
        65        77     572.2   -100000
         2        30     226.3   -100000
        59        47     269.3   -100000
        70        38    -286.8   -100000
        91        79    -198.2   -100000
        40        24     512.2   -100000
        17         3    -194.2   -100000
        95        91     424.7   -100000
         6        79     -38.7   -100000
        53         9      54.6   -100000
        92        73        42   -100000
        81        74     326.1   -100000
        56        33    -410.5   -100000
        45        54     744.2   -100000
        17        96    -114.8   -100000
        96        35     -77.3   -100000
       100        51    -221.6   -100000
        18        97     318.4   -100000
        94        55     185.4   -100000
        23        59    -169.1   -100000
        99         2    -231.7   -100000
         4        82    -473.8   -100000
        85        89     457.6   -100000
        17        34    -272.3   -100000
        37         2    -599.7   -100000
        36        97       449   -100000
        57        97      66.8   -100000
        33        66     568.2   -100000
        77        43     -18.9   -100000
        80        89    -145.5   -100000
        83        23      93.5   -100000
        20        11    -326.5   -100000
        88        44     -97.8   -100000
        24        46    -426.4   -100000
        17        68    -209.3   -100000
        91        52    -425.7   -100000
        13         3    -230.3   -100000
        42        97     474.2   -100000
        29        44       -62   -100000
        17        71      -405   -100000
        39       100     578.3   -100000
        50        15      -580   -100000
        45        73     397.7   -100000
        42        17       445   -100000
        36        33    -157.1   -100000
        29        75     111.7   -100000
        88        39     -92.1   -100000
         6        80     393.5   -100000
         4        60     278.2   -100000
        34        77     178.3   -100000
        99        67     -31.9   -100000
        82        68     520.9   -100000
         5        13     710.3   -100000
        48        59    -797.5   -100000
        32        35     -86.9   -100000
        58        14    -515.6   -100000
        24        70     -86.1   -100000
        49        55      70.5   -100000
        43        53    -317.6   -100000
        37        87     -29.9   -100000
        45        19     348.4   -100000
         3        12    -282.4   -100000
        89        33    -632.3   -100000
        54        41    -433.3   -100000
        52         7     -26.4   -100000
        83        76     327.4   -100000
        50        18    -310.2   -100000
        21        84     336.3   -100000
        81        59    -375.8   -100000
        59        61     352.9   -100000
        69         2      15.9   -100000
        47        86       175   -100000
        31         8     191.9   -100000
        91        78      -299   -100000
        62        38       177   -100000
        76        72    -240.9   -100000
        46        28    -527.8   -100000
        82        64        11   -100000
        54        21    -641.2   -100000
        28        25     761.9   -100000
        56        27    -436.8   -100000
        98        65      -304   -100000
        20        32     -87.9   -100000
        22        81        22   -100000
        56        10     130.6   -100000
        26         4      32.7   -100000
        16        48     582.6   -100000
