         i         j       pij       pji
        61        78       -10       -10
        75        29       -10       -10
        38        67       -10       -10
        60        54       -10       -10
        18        94       -10       -10
        36        64       -10       -10
        59         2       -10       -10
        68        66       -10       -10
        90        22       -10       -10
        44        75       -10       -10
        79         8       -10       -10
       100         4       -10       -10
        80        17       -10       -10
        44        23       -10       -10
        76        98       -10       -10
        21        82       -10       -10
        61        19       -10       -10
        82         5       -10       -10
        42        59       -10       -10
         6        38       -10       -10
        52        31       -10       -10
        39        42       -10       -10
         3        34       -10       -10
        48        32       -10       -10
        12        21       -10       -10
        27        39       -10       -10
        52        72       -10       -10
        26        97       -10       -10
        30        11       -10       -10
        27        65       -10       -10
        40        53       -10       -10
        51        53       -10       -10
        33        36       -10       -10
        99        61       -10       -10
        77        91       -10       -10
        50        26       -10       -10
        93        25       -10       -10
        28        95       -10       -10
        11        29       -10       -10
        99        86       -10       -10
        31        62       -10       -10
        74        54       -10       -10
        81        38       -10       -10
        95        83       -10       -10
        97        68       -10       -10
        31        27       -10       -10
        93        77       -10       -10
        47        45       -10       -10
        27        28       -10       -10
        37        66       -10       -10
        36        28       -10       -10
         4        35       -10       -10
        72        14       -10       -10
        81        85       -10       -10
        17        58       -10       -10
        66        43       -10       -10
        28        15       -10       -10
         8         7       -10       -10
        29        71       -10       -10
        27        63       -10       -10
        79        84       -10       -10
        70        77       -10       -10
        54        13       -10       -10
        69        47       -10       -10
        57         9       -10       -10
        91       100       -10       -10
        82        52       -10       -10
        81        22       -10       -10
        51        85       -10       -10
        47        83       -10       -10
        51        94       -10       -10
        57        84       -10       -10
        92         2       -10       -10
        20        34       -10       -10
        88        75       -10       -10
        43        96       -10       -10
        20        46       -10       -10
        44        98       -10       -10
        41         6       -10       -10
        81        87       -10       -10
        99        73       -10       -10
        10        50       -10       -10
         1        80       -10       -10
        24        74       -10       -10
         7        85       -10       -10
        55        54       -10       -10
        12        11       -10       -10
        43        13       -10       -10
        56        34       -10       -10
        86        67       -10       -10
       100        89       -10       -10
        16        23       -10       -10
        77        17       -10       -10
        35        48       -10       -10
