         i         j       pij       pji
         5        14      1383   -100000
         8         9      -128   -100000
        12         1   -2235.9   -100000
        19         5   -2205.1   -100000
         6        24    -737.7   -100000
        21         7   -1873.9   -100000
        13        15      -114   -100000
        17        11       190   -100000
         1        25    1696.7   -100000
         1         2    -448.1   -100000
        15         3    -694.1   -100000
        23        10     661.7   -100000
         1         6      -196   -100000
         5        17    2669.9   -100000
         3        10    1587.4   -100000
        11        23   -1573.8   -100000
        25        23    -669.7   -100000
        16        13      53.4   -100000
         7        24   -1288.8   -100000
         9        13    -722.9   -100000
        22        16    1787.2   -100000
         9        18      -673   -100000
        19         4    -819.6   -100000
        20         7     194.6   -100000
