         i         j       pij       pji
        16        24         0         0
        12        15       -10       -10
        22         2         0         0
        23        12      -1.9   -100000
        12        17       -10       -10
         5         6       -10       -10
        25         7       -10       -10
        11         7      94.1     -99.2
        19        15       -10       -10
        19        14     -48.1     -43.4
        22        12         0         0
        21        13       6.1   -100000
        21        16       -10       -10
         2         6       -10       -10
        20        17         0         0
        11        17       4.7   -100000
        10        22     -53.8         8
        20         8      27.5   -100000
         2        18       -10       -10
        22         9      22.1     -32.6
        15         1       -10       -10
        25        16       -10       -10
         5         3         0         0
        20         4      81.6   -100000
