         i         j       pij       pji
        14        48     757.2   -100000
        17         8    -314.7   -100000
        41        42       126   -100000
        71        75     -17.3   -100000
        59        86      56.2   -100000
        81         1     186.1   -100000
        89        69    -240.8   -100000
        15        63    -466.2   -100000
        41         3     285.3   -100000
        51        85     177.1   -100000
        51        50     237.5   -100000
        75        67     -17.4   -100000
        41        59    -248.1   -100000
        19        29    -137.3   -100000
        97        87    -298.7   -100000
        89        20    -141.3   -100000
        52        60     737.3   -100000
        17        75    -473.5   -100000
        46        67     -28.7   -100000
        77        62    -559.5   -100000
        26        53    -341.5   -100000
        44         2     260.7   -100000
        54        45    -602.6   -100000
        82        63     -15.6   -100000
        21        18     230.4   -100000
        40        21    -272.1   -100000
        99        44    -461.5   -100000
        73        82    -168.1   -100000
        91        22    -214.9   -100000
        60        98    -807.2   -100000
        31        75     -40.7   -100000
        76        71     133.6   -100000
        14        24     731.7   -100000
        22         6      94.9   -100000
        78        26      25.6   -100000
        22        17     -86.3   -100000
        69        15    -416.7   -100000
        33        40     417.6   -100000
        94        30    -134.3   -100000
        26        89      82.4   -100000
        71        19     121.2   -100000
        20        47    -228.7   -100000
        22        12    -376.5   -100000
        69        85      83.3   -100000
        30        62     270.6   -100000
         8        35     538.6   -100000
         6         3     -46.3   -100000
        52        36      -7.9   -100000
        78        29     119.3   -100000
        95        74     820.5   -100000
        65        45     231.7   -100000
        11        38      75.3   -100000
        74        55      13.3   -100000
        58        28    -366.2   -100000
        71        27     -98.3   -100000
         5        93     466.9   -100000
        87        43     271.9   -100000
        16        23      51.3   -100000
        93        29      -588   -100000
        67        56      87.2   -100000
        11        55     545.5   -100000
         1        23    -517.7   -100000
        55        63    -668.3   -100000
        34        33    -552.8   -100000
        83        57     519.3   -100000
        90        82    -223.9   -100000
        47        58     335.9   -100000
        40        38     -19.2   -100000
        97        68    -217.1   -100000
        74        23    -455.2   -100000
        36        30     148.4   -100000
        71        79     214.8   -100000
        27        24     369.8   -100000
        61         7      94.6   -100000
        44        53       346   -100000
        30        92    -292.2   -100000
        65        49     153.5   -100000
        13        69     -38.9   -100000
        86        88     114.2   -100000
        22        94    -145.4   -100000
        34       100    -137.1   -100000
        77         4     406.5   -100000
        96        92    -488.1   -100000
        64        51     247.2   -100000
        56        70    -173.7   -100000
        35        66       5.5   -100000
        17        65      27.4   -100000
        10        85       -72   -100000
        72        13     130.6   -100000
        61        79     215.2   -100000
        20        84       -52   -100000
        71        37     431.4   -100000
        99         9     345.8   -100000
        80        99    -394.9   -100000
        57        26      12.9   -100000
        92        32     570.7   -100000
        97        64    -616.6   -100000
        24        39     -59.2   -100000
        37        25     144.6   -100000
