         i         j       pij       pji
        17        15         0         0
        43        11         0         0
         6        29         0         0
        19        18         0         0
        13        47         0         0
        42        10         0         0
        49         7         0         0
        40        19         0         0
        50        15         0         0
        33        31         0         0
        27        24         0         0
        12        46         0         0
        14        12         0         0
        45        46         0         0
         5        20         0         0
         5        22         0         0
         3        39         0         0
        49        37         0         0
         3        36         0         0
         9        25         0         0
        48        21         0         0
        26        23         0         0
        30         2         0         0
         8        21         0         0
         3         4         0         0
        41        10         0         0
         7        38         0         0
        28        34         0         0
        44        16         0         0
         2         1         0         0
