         i         j       pij       pji
        93        51         0         0
        34        61     -36.3       -28
        45        23    -106.9   -100000
        74        66       -10       -10
         7        76         0         0
        12        87         0         0
        68        84         0         0
        72        37       -10       -10
        14        54       -10       -10
        79        46     -41.7   -100000
        31        78       -10       -10
         4        92    -131.3   -100000
        11        92       -34   -100000
        44        10     -31.4        13
        42        33       -10       -10
        25        70         0         0
        13        56    -114.1     -29.9
        56        64       -10       -10
        65        46      55.6   -100000
         2         8     -37.8   -100000
        18        85      13.6     -28.6
        45         3      47.2     -57.4
        20        10    -135.5     -30.7
        32        97       -10       -10
        50        66     154.3   -100000
        53        22         0         0
        68        29       -10       -10
        75        21    -145.1   -100000
        57        77        29    -155.1
        43        28         0         0
        41        72       -10       -10
        37        74         0         0
         2        83       -10       -10
         6        57       -10       -10
        74        85      -9.5      -1.1
        66        96         0         0
        54        68      21.8   -100000
        57        67         0         0
        55        76     -51.1      45.2
         8         4      39.7     -64.9
        63        67    -104.2   -100000
        40        79       -10       -10
        40        87     -36.4     -29.2
        74        17      -133      42.2
        90        49       -10       -10
        69         3      65.7     -68.7
         9        75         0         0
        28        69       -10       -10
        19        99      67.3   -100000
        92        89       -10       -10
         9        45         0         0
         6        34         0         0
        12         7         0         0
        44        12       8.5   -100000
        58        56    -170.5         6
         4        24       -10       -10
        62        61       -46      12.1
        36        13         0         0
        79         1         0         0
        44        83       -10       -10
         8        80       -34   -100000
        86        48       -10       -10
        71        26         0         0
        27        49       -10       -10
        88        61         0         0
        92         9      56.5     -68.4
        84        86       -10       -10
        68        97     -64.1     -96.4
        62        29      37.6     -77.5
        93        39     153.9   -100000
        45        15       -10       -10
        79        32      91.7   -100000
        22        54     -56.6      23.5
        76        93     -64.8   -100000
        42        45      64.5   -100000
        42         5         0         0
        86        95       -10       -10
        97        74     -15.3   -100000
        52        51       -97   -100000
        25        53     -42.8   -100000
        31        58       4.5     -84.8
        47        13     -35.5      -116
        26        12       -10       -10
        21        94    -156.4    -102.8
        72        78       -66   -100000
        81        96     -12.7   -100000
        98        61         0         0
        30        54    -123.4      39.1
        59        85         0         0
        73         1         0         0
        49        41      93.8   -100000
        99        37      60.2     -60.5
        38        79       -10       -10
        16        26     -50.6      44.7
        45        35       -10       -10
        60        28       -10       -10
        91         7     -86.1   -100000
        63        82    -117.4   -100000
       100        68    -101.3      83.8
