         i         j       pij       pji
        13        46         0         0
        12        31         0         0
        42        35         0         0
        32         2         0         0
        47        34         0         0
        11        14         0         0
        26        35         0         0
         6        39         0         0
        16        43         0         0
        27        12         0         0
        49        18         0         0
        45        18         0         0
        24        18         0         0
        35        32         0         0
        36        37         0         0
        19        50         0         0
        35        30         0         0
        30        28         0         0
        17        13         0         0
        31        15         0         0
        46        43         0         0
        29        21         0         0
        27        34         0         0
        11        42         0         0
        29        37         0         0
         3        29         0         0
         7        50         0         0
        19        32         0         0
        21        32         0         0
        14        34         0         0
        10        24         0         0
        10        27         0         0
         1         3         0         0
        23        10         0         0
        39        42         0         0
        20        28         0         0
        33        27         0         0
        44        29         0         0
        41        34         0         0
        16         4         0         0
         3        48         0         0
         1        22         0         0
        46        40         0         0
         8        38         0         0
        48         5         0         0
         9        38         0         0
