         i         j       pij       pji
         2         7       -10       -10
        16        19       -10       -10
        23        11       -10       -10
         9         8       -10       -10
        10         2       -10       -10
        11        18       -10       -10
        20         2       -10       -10
        21        19       -10       -10
         1        14       -10       -10
        15         9       -10       -10
         5        16       -10       -10
         3        12       -10       -10
        14         3       -10       -10
        20        17       -10       -10
        12         8       -10       -10
        24         2       -10       -10
        13        21       -10       -10
        14        18       -10       -10
        10        13       -10       -10
        13         4       -10       -10
         6        22       -10       -10
        25        19       -10       -10
        11        22       -10       -10
