         i         j       pij       pji
        95        39         0         0
        47        83         0         0
        87        90         0         0
        18        99         0         0
        60        13         0         0
        54        56         0         0
        30        11         0         0
        52        21         0         0
        19        76         0         0
        57        53         0         0
        93       100         0         0
        37        56         0         0
        88        16         0         0
        79        99         0         0
        38        19         0         0
        19        16         0         0
        46        50         0         0
        62        23         0         0
        19        67         0         0
         2        82         0         0
        77        89         0         0
        61        30         0         0
        34        10         0         0
        26        96         0         0
        35        97         0         0
        38        64         0         0
        15        23         0         0
        28        42         0         0
        45        72         0         0
        36        47         0         0
        96        37         0         0
         6        22         0         0
        60         1         0         0
        75        61         0         0
        98        62         0         0
        63        27         0         0
        71        75         0         0
        72        14         0         0
        70        80         0         0
        94        81         0         0
        19         7         0         0
        74        17         0         0
        33        72         0         0
        69        83         0         0
        51         8         0         0
        55        54         0         0
        50        10         0         0
        53         9         0         0
        66        34         0         0
         8        78         0         0
         6        86         0         0
        73        67         0         0
        45         5         0         0
        89        80         0         0
        86        90         0         0
         6         9         0         0
        27        14         0         0
        13        24         0         0
        69        31         0         0
        44        75         0         0
        81        22         0         0
        49         3         0         0
        46        20         0         0
        98        12         0         0
        41         8         0         0
        78        85         0         0
         5        28         0         0
        68        32         0         0
        84        94         0         0
         2        65         0         0
        32        97         0         0
        15        29         0         0
        54        43         0         0
        91        24         0         0
        25        89         0         0
         4        17         0         0
        40        18         0         0
        59        92         0         0
