         i         j       pij       pji
        33        19      29.4     -36.4
        43         9       -41      28.9
         3        49     -15.3       6.5
        12         4      86.7     -88.2
        45        41      63.4     -70.7
        34        49       -17       1.1
        32        42      -110     100.8
         9        26      35.3     -39.2
        46        10      -1.4     -15.8
        18        30     -24.1      23.2
        28        46      72.7     -82.1
        49        22     -16.8      16.2
        14         6      64.8     -66.7
         6        11     -35.6      33.5
         2        12         3     -12.1
        39        43      88.3     -96.4
         2        22      38.8       -47
        41        31     -53.1      52.2
        11        20      57.7     -67.1
        27        24     119.1    -123.4
        34        45     -91.4        83
         6         8      -2.2      -0.1
        50         5     -94.8        82
        27         5       3.9      -5.7
         9        13      59.4     -62.6
         2        32      83.4     -92.6
         3         1      45.7     -50.8
        24        16       -82      81.5
        10        33     -94.3      83.9
        40        48      71.3       -74
         4        44     -88.3      86.9
        48        18     -68.7      68.4
        30        19       3.5     -10.8
         2        24     100.3    -105.1
        24        40     -66.5      65.1
         8        48      62.6     -65.9
        36        20        88       -94
        42         7        54     -54.1
        20        17      35.3     -35.6
        40        39     -47.4      46.4
        15        39     -26.6      23.3
         1        35     -16.9      15.3
        46        47     -72.5      67.6
        37        12     -70.9      67.7
        23        24      80.3     -87.7
        21        28     -26.8      25.8
        25        22       -85      84.1
        38        41      10.8     -14.9
        47        29      11.5     -13.7
