         i         j       pij       pji
         8        42       -10       -10
         5         9     -16.5   -100000
        34        18         0         0
        39        41         0         0
        32        41     -75.5   -100000
        20        22       -10       -10
        40        45     -67.7     -96.5
        34        49      28.3   -100000
        21        13     123.6   -100000
        36         1      17.8   -100000
        20         9         0         0
        46        49      -5.3       -30
        28        14       -10       -10
        48        37     -71.4     -15.6
        11        30        45   -100000
        33         1       -10       -10
        29        15         0         0
        22        50       -10       -10
        19        47     -13.7   -100000
        36        40     -24.5   -100000
        26        40         0         0
         8         1         0         0
        41        44       -10       -10
         6        46       -10       -10
        37        34     -27.7   -100000
        35        26       -10       -10
        11         2     -37.2   -100000
        36         9       -10       -10
        25        29     -45.7   -100000
        31        24        67   -100000
        10        48       -10       -10
         5         4         0         0
        44        42      16.6     -91.2
         3        39        24   -100000
        26        17       -10       -10
        43        38         0         0
        25        11       -10       -10
        38        22     -27.3      19.6
        24        35         0         0
        30        16       -49     -14.5
        26        49       -10       -10
        23        36         0         0
        35        29    -100.2      74.7
        13        24     -61.3      27.5
        12         2         0         0
        19        33      51.2   -100000
        23         7       -10       -10
        33        27         0         0
        14        31         0         0
