         i         j       pij       pji
        63        49     894.1      -955
        98        88     457.7    -569.6
        17        21     825.2    -827.1
        65        55     115.2    -265.3
        67        14    1998.4   -2070.6
        42        60   -1179.3    1015.1
        56        29    -902.3     872.6
        56        91      47.9      -201
        91        51       823    -893.2
        90        60   -1603.5    1460.3
        32        70    1657.6   -1818.8
        76        73     182.3    -239.1
        87        45   -1074.1     927.6
        50        59    -763.7     597.7
         8        92   -2225.5    2114.5
        61        76    1781.1   -1802.7
        16        68   -1296.6    1022.8
        25        46    -607.6     571.7
        94         2    -524.5     444.3
        96        44    -982.9     948.9
        76         7   -1076.8    1020.9
        17        30   -1933.3    1866.9
        21        57   -1414.7    1334.6
        84        28    -235.2     124.1
        47         3   -1472.7    1445.9
       100        30    -226.2      99.9
        32        14    1410.8   -1528.2
        10        56   -1492.3      1456
        62        16      1810   -1821.7
        45        32   -1586.8    1440.3
        88         3    -535.9     438.4
        82        91    -559.2     489.9
        45        78     651.3    -662.1
         7         8    1673.9   -1861.5
        21        93   -2984.5    2982.1
        48        37   -1994.2    1778.5
         4        26     137.7    -318.8
         9        42     -25.5    -126.7
        96        68   -2194.4    2125.6
        58        92    -882.3     777.9
        69         9    1800.6   -1953.7
        16        38    -849.4     792.3
        30        37     609.8    -655.8
        73        83      -539     512.2
        61        28    1158.2   -1179.7
        69        94     -36.9    -216.4
        13        35   -1584.9    1566.9
        78        51    -640.5     548.2
        59        23     -94.5     -45.5
        13        90     596.5    -639.8
        19        55    -820.4     681.3
        83        77    1036.4   -1062.6
        45         4    -896.9     760.9
        47        61     -2229    2178.5
        11        67   -2713.8    2653.4
        89        48    1375.5   -1395.8
        41        10     -39.8    -121.9
        92        60     722.7    -884.3
        36         2      -991     911.4
         5        76    2146.9     -2226
        95        43    1545.4   -1635.5
        67        98     885.8   -1025.8
        18        41     997.4   -1169.9
        89        33    -801.3     653.1
        55        67   -1083.6      1044
        74         8      2570   -2613.2
        93        65     800.9      -834
        40        86    -195.2     -64.4
        20        98     946.5   -1075.9
        38        41    1730.9   -1796.7
        34        16     492.9    -502.6
        50        22   -2361.9    2155.9
         6        75    -469.4     463.3
        63        97     570.1      -686
        23        53    -487.7     443.3
        34        39    -221.8     117.5
        43        70    -246.2     145.7
         3        86     650.6    -680.4
        79        25     -99.3      27.5
         1        92     486.2      -507
        99        97     183.4    -295.2
        72        56     937.3   -1134.3
        80        70     -57.1      32.4
        99        96    2434.8   -2476.7
        94        64    -347.9     249.9
        78        25    -330.2     246.1
        50        11     479.3    -527.1
         1        85    1782.1   -1875.4
        27        26    1386.8   -1422.4
        28        71     623.2    -797.9
         6        27    -399.9       305
        12        51     123.4    -152.9
        16        15     332.7    -426.1
       100        81    2229.4   -2240.1
        31        14    1239.2   -1241.6
        65        66    -346.7       214
        52        42       234    -277.4
        24        27     -27.5       3.5
        54         6    -697.4       523
