         i         j       pij       pji
        32        21       -10       -10
         7        44       -10       -10
         5        75       -10       -10
        86        78       -10       -10
        17         3       -10       -10
        82        62       -10       -10
        30        18       -10       -10
        12        30       -10       -10
        98        33       -10       -10
        72        41       -10       -10
        36        28       -10       -10
        56        52       -10       -10
        85        24       -10       -10
        35         3       -10       -10
        31        16       -10       -10
        21        94       -10       -10
        97        48       -10       -10
        26        94       -10       -10
        75        34       -10       -10
         5        98       -10       -10
        81        71       -10       -10
        64        61       -10       -10
        88        71       -10       -10
         1        97       -10       -10
         2        15       -10       -10
        69        42       -10       -10
        28        42       -10       -10
        17        43       -10       -10
        33        47       -10       -10
         1        20       -10       -10
        83        47       -10       -10
        61        62       -10       -10
        76        16       -10       -10
        14        34       -10       -10
        85        94       -10       -10
        81        78       -10       -10
        74        94       -10       -10
        25        59       -10       -10
        73        41       -10       -10
        71        16       -10       -10
        96        37       -10       -10
         8        81       -10       -10
        20        52       -10       -10
        50        89       -10       -10
        37        78       -10       -10
        67         2       -10       -10
        91        23       -10       -10
        38        61       -10       -10
        59        58       -10       -10
        60         4       -10       -10
        46        54       -10       -10
        74        66       -10       -10
       100        77       -10       -10
        79        41       -10       -10
        47        95       -10       -10
        81        51       -10       -10
        21        20       -10       -10
        62        15       -10       -10
         7         2       -10       -10
        12        72       -10       -10
        35        85       -10       -10
        90        78       -10       -10
        91        61       -10       -10
        13        21       -10       -10
        86        79       -10       -10
        42        98       -10       -10
        55        24       -10       -10
         1        10       -10       -10
         5        65       -10       -10
        29        23       -10       -10
        84        73       -10       -10
         8        22       -10       -10
        78        87       -10       -10
        63        65       -10       -10
        23        99       -10       -10
        27        75       -10       -10
        60        85       -10       -10
        53        87       -10       -10
        92        65       -10       -10
        70        80       -10       -10
        65        39       -10       -10
         9        16       -10       -10
        57        40       -10       -10
        11        91       -10       -10
        57        90       -10       -10
        95        45       -10       -10
         6         8       -10       -10
         4        89       -10       -10
        19         7       -10       -10
       100        93       -10       -10
        58        70       -10       -10
        80        93       -10       -10
        68         3       -10       -10
        18        99       -10       -10
        48        54       -10       -10
