         i         j       pij       pji
         5         7        71    -157.2
         2         1      98.2    -121.3
        37        46      79.4    -144.4
        10        42    -171.1     169.7
        33        16     319.9   -100000
        31        24       -90       -90
        15        30         0         0
        32        18     243.9    -244.4
        48        37    -324.2     175.6
        40        11       -90       -90
        20        36     462.8   -100000
        14        31    -441.3     417.1
         4        10    -301.7   -100000
        24        17      -138   -100000
        34        25    -758.8   -100000
        25        19     284.8   -100000
        12         2         0         0
        17        13    -152.1     148.8
        18        37      97.1    -119.8
        24        50     770.4    -857.9
         6        37      -378   -100000
        18        50     514.1   -100000
        40        45       155      -160
        35        42       -90       -90
        38         5    -373.7   -100000
        46        10       -90       -90
        32         2     735.6    -737.8
        30        38       -90       -90
        28        25    -424.7     383.3
        11        44       -90       -90
        40        25    -234.7     208.5
        20         2     756.7   -100000
        48        16         0         0
        24         8     199.5   -100000
        29        37       -90       -90
        15         4     275.7   -100000
         3        41         0         0
         2        34     -72.4       3.3
         1        21         0         0
        27        45     226.7   -100000
        17        43         0         0
        47        15    -728.4     562.4
         7         3         0         0
        49        47       -90       -90
        23        12      77.9   -100000
        39        14       -90       -90
        16        26         0         0
        34        22         0         0
         9        22     125.9    -152.8
