         i         j       pij       pji
         2        12      -9.4   -100000
        20        12      96.7   -100000
         2        11     -91.1   -100000
        18        12       0.9   -100000
        13         8     -60.5   -100000
         7        20    -124.4   -100000
        21         6     143.5   -100000
        21         3       8.5   -100000
        24         1       2.8   -100000
         1        11     -56.8   -100000
        20        15      12.8   -100000
        22        19    -111.9   -100000
         9        24       -39   -100000
        18         5      31.9   -100000
         4        21     -98.2   -100000
        17        18     -88.5   -100000
        22        17    -141.4   -100000
        21        19     128.9   -100000
         5        10      -7.6   -100000
        13        10      19.6   -100000
         7        14      13.9   -100000
        23        24      77.4   -100000
        25         3      29.1   -100000
         8        16     -20.8   -100000
