         i         j       pij       pji
         2        50         0         0
        38        37         0         0
        35        15         0         0
        30         2     297.8    -423.3
        50        23       -90       -90
        49        22    -127.2     102.2
         4        40    -495.8     461.7
        29        35     -10.8   -100000
         1        40    -651.3   -100000
        26        34       -90       -90
        27        40         0         0
        21        50       -90       -90
        35         5    -315.5     277.6
         7         3         0         0
        38        44       -90       -90
        26         2       -90       -90
        42        17     121.4    -130.6
        19        24    -347.2     242.5
        47        33    -951.6     913.6
        50        11    -303.6     298.9
        45        43    -523.2     508.5
        35        23     351.3    -409.1
        35         4     331.8    -363.2
        18        17       -90       -90
        28        24    -578.7   -100000
         8        41         0         0
         2        33    -773.4       630
        27        32       -90       -90
         5        31       -90       -90
        19        15       -90       -90
        37        29       -90       -90
        21        22         0         0
        41        31     -49.5   -100000
         6        20    -540.2   -100000
        38        45      66.1    -170.8
        36        48         0         0
         2        16      -299   -100000
         2         6    -238.1     156.2
        25        18       -90       -90
        46        11         0         0
        32         7         0         0
        28        39     -49.1      31.5
        25        31       -90       -90
        46        10    -173.2   -100000
        48         6         0         0
         9        46    -105.8      86.6
         4        12     -54.5   -100000
        40        13       -90       -90
        45        14       -90       -90
