         i         j       pij       pji
         7         5    -117.7     -22.9
        50        10     -78.3       7.7
        25        13     -17.4      -1.8
        47        43      72.6     -85.2
        23        19     -13.5     -10.7
        36        47       9.6     -15.3
        43         2     -89.7       -73
        20        33     -81.5      67.3
        37        20     -10.5     -96.5
        46        10      10.4       -18
         8        36     -33.1        29
        30        15     -25.3       9.9
        36        27     -32.1      21.9
        26         2    -126.9      62.4
         3        17     133.8    -136.3
         1        48      41.4    -151.7
        19        36     -30.2      22.7
        47        46      36.5     -41.7
        31        47     -72.8     -33.9
        12        11     -83.4      -8.4
        38         3     -65.5      42.8
         4         9     -51.2      34.1
        25        12     -29.8      14.2
        11        32      95.1     -96.9
        44        16      10.2     -20.3
        21        25       -42     -69.7
        36         3       -38      33.9
        49        34     -45.8      40.1
        28        27     -15.5      -8.1
        40        48     -44.3      39.9
        31        39     -71.4        -2
        37        24      52.2     -75.4
        23        41       5.6     -24.2
        41        12      15.3     -18.9
        23        18       4.6     -16.5
        17        40     -67.3      65.6
        31        44     -16.4      -6.6
         7         2      54.8     -90.9
        43         6     -58.1      41.1
        29        49      37.9     -44.1
        49        22     -28.7       9.3
        12        42     -97.6      91.9
        35        21     -69.2      12.2
         8        33     -44.4        37
        20        14     -97.8      93.3
        45        17     103.1    -119.4
        35        49     -62.9        49
        22         9      -9.3     -28.8
        15        35        80      -104
