         i         j       pij       pji
        10        98    -452.7     247.2
        17        99    -510.9     470.5
        27        13     453.2    -623.3
        96        80     236.8    -374.9
        16         6      74.2    -186.3
        43        62    -350.9     339.5
        58         7    -416.4     400.3
        18        47    -257.4     235.5
        44        42    -257.8     161.3
        40        75    -181.7      10.5
        87        69      -254     128.7
        83        64      10.7     -61.4
        49        97      -2.2    -214.5
        10        18    -202.4     116.4
        35        99    -365.8     344.9
        78        56     219.2    -262.6
        20        13      43.2      -134
        30        19     -51.1     -37.3
         4        42    -553.9     492.5
        57        65    -321.1     304.6
        13        94    -223.6     187.9
        11        13     349.6    -361.4
        63         5      23.1     -46.7
        12         1     389.7    -513.1
        65        30     256.7    -289.2
       100        49    -429.7     334.5
        90        66     261.1    -316.7
        82        75      -5.5    -155.3
        20        37     -44.3    -114.5
        49        60     176.9    -210.3
        64        57     194.1    -214.4
         9         5    -327.4     305.6
        86        62    -170.8       120
        11        26     276.9    -352.2
        91        34    -211.9     204.9
        60         7    -324.4     294.5
        44        37     334.7    -335.1
        48        41    -269.7     240.2
        49        14    -489.8     395.7
        70        49    -309.4     277.2
        10         4     127.6      -157
        29        36    -123.5     119.2
        69        77     509.7    -545.9
        35        59    -662.8       558
        47        21     122.8      -197
        61        32     339.1    -403.8
        97        99    -275.8     235.5
        99         4     326.5    -383.3
         8        20     236.7    -238.9
        56        59    -631.7     468.7
        35        48      50.8     -84.2
         6        65    -426.3       359
        86        24     380.1    -400.9
         9        29    -207.5     157.1
        33        50     346.1    -403.6
        69        51       127    -128.7
         9        85       1.3     -45.7
        85        11    -165.8     135.8
        27        67      71.9    -165.7
        43        47    -519.3     509.6
        49        82    -390.6     345.8
        31        41     214.8    -294.7
        91        54    -202.5      63.5
        96        15    -496.5     475.8
        81        13     211.6    -296.1
        59        95        76    -152.1
        15        33     -51.4       5.9
        66        52    -382.8     366.7
        45        22     228.3    -442.7
        27        30     114.1    -125.2
        16        84        81       -89
        33        31      20.4     -66.8
         5        34       396    -418.4
        45        82     110.7    -154.7
        30        77     428.7    -473.8
        63         1     552.7    -564.8
        84         2    -264.1     129.7
        60        73    -454.9     393.9
        43        68      25.4    -113.6
       100        66      -233     207.2
        98        79     152.6    -242.4
        42        38     155.7    -197.1
        62        53      94.5    -132.6
        72         5        32     -61.5
        39        20     459.2    -515.7
        70        93        -4     -19.6
        46        53    -113.2      86.7
         9        61    -111.7      61.2
        92        88     207.7      -302
        81        25     375.3    -429.5
        77        23    -618.1     521.6
        72        76     157.7    -161.7
        32        71    -412.8     389.6
        89        41    -293.9     219.1
         3        73    -283.1     282.1
        47        74     553.3    -592.4
        88        13     301.6    -331.4
        28        20     373.8    -479.8
        40        55     186.7    -230.6
