         i         j       pij       pji
        13        24       -10       -10
        18        17       -10       -10
        19        14       -10       -10
        21        12       -10       -10
         8         5       -10       -10
         9         6       -10       -10
         7         8       -10       -10
         2        14       -10       -10
         6        21       -10       -10
        12         3       -10       -10
         9        22       -10       -10
        20         7       -10       -10
         2         5       -10       -10
         9         8       -10       -10
         1        16       -10       -10
        16         4       -10       -10
        24        18       -10       -10
        24         4       -10       -10
         1        25       -10       -10
        23        11       -10       -10
        15        11       -10       -10
