         i         j       pij       pji
        26        94         0         0
        59         1         0         0
        34        50         0         0
        50        38         0         0
        75        35         0         0
        38        59         0         0
        17        26         0         0
        27        48         0         0
         3        37         0         0
        78        79         0         0
        37        79         0         0
        16        64         0         0
         2        51         0         0
        34        88         0         0
        64        83         0         0
         5        98         0         0
        21        43         0         0
        55        98         0         0
        46        95         0         0
        56        72         0         0
        71        16         0         0
        20        12         0         0
        80        25         0         0
        36         7         0         0
        96        48         0         0
        33        85         0         0
         4        52         0         0
        14        48         0         0
        91        82         0         0
        36        39         0         0
        38        71         0         0
        70        31         0         0
        99        19         0         0
        87        37         0         0
        33        27         0         0
        91        70         0         0
        31       100         0         0
        74        17         0         0
        51        53         0         0
        76        50         0         0
         7        28         0         0
         4        32         0         0
        99        50         0         0
        68        98         0         0
         2        40         0         0
        57        49         0         0
        86         6         0         0
        27        42         0         0
        21        56         0         0
        65        47         0         0
        79        22         0         0
        68        35         0         0
        20        97         0         0
        19        73         0         0
        63        33         0         0
        81        86         0         0
        94        13         0         0
        44        15         0         0
        87        86         0         0
        10        20         0         0
        66        20         0         0
        90        86         0         0
        11        61         0         0
        82        77         0         0
        54        68         0         0
        66        43         0         0
        93        31         0         0
        37         8         0         0
        89        80         0         0
        59        67         0         0
        23        62         0         0
        29        30         0         0
        84        37         0         0
         9        86         0         0
        41        81         0         0
        26        24         0         0
        45        85         0         0
        40        18         0         0
        15        29         0         0
        69        65         0         0
