         i         j       pij       pji
        24        46    -278.3        93
        35        44    -496.3     377.2
        46        14    -518.1       473
        32        45    -597.9     482.2
        38        28    -249.1     167.7
        20        43     -23.8       -85
        17        31    -479.2     476.6
        34        44    -325.7     304.4
        41        44    -174.8     122.4
        37        40    -289.7     245.6
         3        34      26.9     -62.7
        28        19     122.3    -130.9
        48        28    -748.9     671.8
        22        23    -239.2     156.2
         3        17     165.1    -197.6
        12        39    -247.6      50.4
        32        33    -705.3     655.2
        22        43     136.1    -243.5
        26        15    -490.9     447.7
        35        39    -770.1     508.7
        18        20     157.1    -256.9
        42        30     276.7    -316.5
        47        32     628.6    -630.7
        22        24     273.2    -322.1
         6        41       -58     -28.4
        35        24       -27       2.5
        41        16    -135.6      33.2
         4        37       -49      37.7
        13        49    -278.7     238.9
        25        22      -539     476.4
        45        13     558.2    -672.9
         5        23      82.2      -262
        47        35     621.4    -654.9
         2        17     482.8    -549.3
        31        10     331.2    -348.2
         8        32     271.4    -352.7
        39        11      54.5    -266.2
        39        37     472.1      -483
        48         9    -496.1     467.9
        20        48     258.8      -288
        42        45      47.3    -156.4
         7        37     319.6    -333.4
        27        43     463.5    -495.9
        17        26    -117.9      86.1
         6        21    -285.7       138
        36        21        13     -79.5
        14         1     803.5    -804.2
        15        50     377.2    -394.7
        29        10     292.8    -392.5
