         i         j       pij       pji
        99        50     106.3   -100000
        65        18      -105   -100000
        77         5        92   -100000
        80        91    -124.3   -100000
        21         1        25   -100000
        20        61    -150.5   -100000
        21        11     -15.3   -100000
        59        40     -97.2   -100000
        76        34      38.2   -100000
        21        44      32.2   -100000
        87        95      65.1   -100000
        80        59      -161   -100000
        20        87     -57.8   -100000
        82        66     -66.7   -100000
        89        39      22.6   -100000
        49        58      94.9   -100000
        14        79     -67.1   -100000
        98        89     -67.3   -100000
        86        64      85.1   -100000
        81        84     -76.8   -100000
        87        23      48.6   -100000
        42        54     159.4   -100000
        66        73     -95.7   -100000
        95        54      60.8   -100000
        14        95      31.6   -100000
        85        95     -16.4   -100000
        64        61    -135.7   -100000
         6        58      44.5   -100000
        39        96        25   -100000
         5        76     -56.5   -100000
        67        14     -47.1   -100000
        23        55     -14.7   -100000
        90        72     119.3   -100000
        95        18     -76.3   -100000
        65        83     -81.3   -100000
        74        67    -148.1   -100000
        92        83      39.8   -100000
        40        88      87.9   -100000
        76        78     -26.4   -100000
        76        82         7   -100000
        64         1     -35.5   -100000
        73        23       3.4   -100000
        84        64        98   -100000
        72        58       5.6   -100000
        13        75     -71.9   -100000
        48       100     -84.8   -100000
        29        91       123   -100000
        19        82     -14.7   -100000
        70        57      -112   -100000
        16        85     -38.4   -100000
        89       100     126.3   -100000
        75        72      87.1   -100000
        67        56      41.3   -100000
        30        79      91.9   -100000
        63        91        19   -100000
        79        90       -68   -100000
        77        25      -8.3   -100000
        10        28    -115.9   -100000
        66         8      33.3   -100000
         2        21      14.5   -100000
        38        73       -86   -100000
        56        80     -61.4   -100000
       100        26     -29.3   -100000
        89        12      -9.9   -100000
        14        46        92   -100000
        41        54     149.5   -100000
       100        78     -68.6   -100000
        31        97      35.2   -100000
        62        23         4   -100000
        53        75      -4.2   -100000
        30        52      21.2   -100000
        94        42     -39.2   -100000
        33        55      16.4   -100000
        28        52     -35.7   -100000
        57        71      53.6   -100000
        17        66      36.5   -100000
        31        65      40.3   -100000
        10        37     -36.1   -100000
        92        99     -14.4   -100000
        37        47     -35.8   -100000
        49        15      48.1   -100000
        53        24      -7.6   -100000
        43        28      42.5   -100000
        55         3      63.5   -100000
         1        22     -19.7   -100000
        96        27       0.6   -100000
        80        68     -31.1   -100000
        66        71       1.2   -100000
        92         4      37.3   -100000
        60        84    -137.4   -100000
        36        67      31.2   -100000
        44        93     -76.7   -100000
        84         7      35.1   -100000
        79        32        58   -100000
        59        45      57.7   -100000
         8        69     -27.2   -100000
        40        35     106.6   -100000
        87         9      -7.6   -100000
        51        77       3.2   -100000
