         i         j       pij       pji
         6        19     803.1   -1396.9
        22        23    1123.6   -1296.2
        15        11     547.9   -1059.5
         7        12     790.8   -1274.6
         1        21    2206.2   -2393.4
        24         1     -79.2       -11
        11        18   -1566.8     953.6
        16        25      -118      -547
        23        20    -944.7     826.3
        24        18     872.2   -1822.4
         5        24     114.9    -374.3
        10        15    -899.9     119.1
        10         2   -2899.1    2339.4
         4         7    -295.4     232.1
         1         9    1911.8   -2851.1
        11        14   -1204.7     925.3
        21         8    -399.3    -524.6
        24        16    1994.7   -2136.6
         6        25    2069.9   -2471.2
         3        13    1562.3   -1597.1
         4        18       315    -327.1
        25         3   -1439.3    1286.9
        20         4     458.8    -951.8
        17         7   -1453.4       783
