         i         j       pij       pji
        11         4        67       -97
        10         1       -23         4
        13        24     -21.5      -7.5
         3        16    -128.9     -57.2
         2         3    -144.7      60.3
        18        17      50.4     -74.5
         5        22    -110.8      53.8
        10         9     -40.2         5
        12        19     -76.8     -15.5
        18         9      -8.4     -37.9
         4        21     -80.7       7.4
        19        25     106.3    -114.4
         5         6    -106.2      36.3
        12        18     -30.3       6.5
        11        18      32.2     -35.6
        20         5      -4.6     -13.7
        18        20      44.7     -48.9
        14        17     105.2    -132.9
        24        17       5.1     -27.4
         3        13      59.5      -114
        23         3      35.1     -46.5
         8        13      70.9     -76.8
        15         8      25.8       -28
        25         7    -153.5     140.9
