         i         j       pij       pji
        12        74    -381.6   -100000
        28        17    -422.9   -100000
        50        47     -39.1   -100000
        84        74     -85.1   -100000
        80        30    -306.2   -100000
        89         3    -538.4   -100000
         6        87    -401.3   -100000
        10       100     409.5   -100000
        73        41    -478.2   -100000
        28        87    -395.6   -100000
        66        98    -624.4   -100000
        30        77     153.6   -100000
        11        26     152.2   -100000
        33         9     597.7   -100000
        62        40     -52.2   -100000
        52        29      -629   -100000
        60        86    -233.2   -100000
        61        95    -176.3   -100000
        26        67    -561.1   -100000
        14        46    -152.3   -100000
        70        11     172.6   -100000
       100        41    -526.7   -100000
        46         3      -394   -100000
        90        35     350.3   -100000
        60        48      64.8   -100000
        58        99     408.8   -100000
        59        10    -247.8   -100000
        49        70      -651   -100000
        87        95        82   -100000
        68        60    -164.6   -100000
        36        30    -260.5   -100000
         4        81    -717.7   -100000
        97        79     222.9   -100000
        20        68     658.8   -100000
        99        27    -699.5   -100000
        69        37    -597.8   -100000
        20        47    1105.1   -100000
        56        95    -159.2   -100000
        86        33    -296.1   -100000
        35        53      37.5   -100000
        82        88     389.8   -100000
        87        43     -82.5   -100000
        84        92     217.4   -100000
        83        11     233.6   -100000
        69         9    -228.5   -100000
         3        29       216   -100000
        87       100     621.8   -100000
        28        55    -336.1   -100000
        91        93    -377.3   -100000
        49        79    -205.6   -100000
        18        60       371   -100000
        16        98    -340.1   -100000
        46        81    -381.3   -100000
        55        16     304.7   -100000
        83        84     167.8   -100000
        37        38      86.2   -100000
        80        24    -732.8   -100000
        20         4     752.2   -100000
        55        46     260.8   -100000
        75        94    -679.9   -100000
        94        63    -229.8   -100000
         5        30     476.6   -100000
        58        76      -225   -100000
        50        82    -369.9   -100000
         4        64    -225.5   -100000
         1        60    -412.6   -100000
        77        54    -341.6   -100000
        80         3    -615.8   -100000
        25        95      75.6   -100000
        71        66     508.4   -100000
        33        49     923.9   -100000
        63        29     137.7   -100000
        90        89     615.6   -100000
        22        20    -841.9   -100000
        76        13    -255.5   -100000
        42        41       135   -100000
        32        70     168.2   -100000
        21        10    -573.3   -100000
        45        28       2.6   -100000
         7        17       -83   -100000
        96         7     -78.2   -100000
        64         2       101   -100000
        57        94     316.4   -100000
        27        52     561.5   -100000
        98         8     114.6   -100000
        39        37    -133.9   -100000
        78        44     362.9   -100000
        34        20    -797.9   -100000
        23        90    -733.9   -100000
        81        62     221.2   -100000
        44        23     322.9   -100000
        61        15     -13.1   -100000
        65        81     -30.4   -100000
       100        93    -334.5   -100000
        51        15    -336.3   -100000
        54        85     137.2   -100000
        72        21     476.2   -100000
        19        57    -236.1   -100000
        31        71     119.5   -100000
