         i         j       pij       pji
        87        92    -480.4       401
        81        47    -832.5    -336.3
         6        61         0         0
        28        17      34.6    -324.6
        49        48         0         0
        70        37         0         0
        23        65    -124.8   -100000
        80        22    -599.4     567.8
        17        71       -10       -10
        97        70         0         0
         6        10     -73.2    -186.6
        48        35         0         0
        63        28         0         0
        71        46       -10       -10
        42        92       -10       -10
         8         5       -10       -10
        30        89       -10       -10
        99        52       -10       -10
         9        20    -388.9     373.4
        88        42     -69.4   -100000
        91        42    -557.7   -100000
        40        23         0         0
         1        93       -10       -10
        94        36         0         0
        53        40    -114.1   -100000
        28        22    -530.4   -100000
         9        93     188.9   -100000
        86        68       -10       -10
        68        21         0         0
        69        33         0         0
        44        38       0.2    -110.5
        78        23    -234.4   -100000
        62        28     520.8   -100000
        42        72         0         0
        79        91       -10       -10
        57        90     708.8   -100000
        82        58         0         0
        14         1         0         0
        98        88     184.8   -100000
        10        17     237.4   -100000
        44        69     -55.6   -100000
        70        85         0         0
        11         8         0         0
        89        98    -343.4   -100000
        39        38         0         0
        73        95         0         0
        86        48         0         0
        83        35    -227.8   -100000
        14        19         0         0
        34        86       418   -100000
        22        75     561.4   -100000
         1        70       -10       -10
        79        32       -10       -10
        13        66      -294     115.4
        85        63       -10       -10
        22        91      14.5    -132.8
        64        91      47.9      -268
        72         2     -15.5    -470.2
        29        43       -10       -10
        73        55         0         0
        31        75     507.7   -100000
        82        80     124.6   -100000
        29        39       -10       -10
        17        57      -598   -100000
        52        44    -149.4     113.9
        45        48     436.8    -606.5
        42        45     -36.3   -100000
        78        18         0         0
        96        70       -10       -10
        24        61         0         0
         4        24    -353.3   -100000
        43        77     666.2   -100000
        88        77     684.3    -684.9
        62        23     100.9   -100000
        47        77     626.5      -818
        48        50      -504     482.6
        60        76      58.3   -100000
         9        41         0         0
        83        66     173.1    -685.5
        29        51     242.8    -402.2
        15        82     389.5   -100000
        12        18         0         0
        95        83    -129.9      57.7
        60        42       -10       -10
        66        56       -10       -10
        27        24     210.6    -389.5
        26        49       -10       -10
        84        73         0         0
        29        16       -10       -10
        21        74     144.8   -100000
        59       100     234.3    -820.4
        66        11      -379   -100000
        88         7         0         0
        72         3       -10       -10
        77       100         0         0
        67        20    -296.1      93.2
        54        19         0         0
        98        94     182.2   -100000
        25        85      15.9   -100000
