         i         j       pij       pji
        25        11     269.5    -370.3
        13         8     416.8    -539.4
        16        23    -395.6     361.7
        14        11     675.9    -750.4
        12         8     505.7   -1013.3
         9        13    -317.3     237.7
        25        13    -143.6     110.9
         1        12    1842.3   -2079.5
        19         8    1114.7   -1234.5
         6        16    1289.2   -1329.1
         9        10       240    -406.4
        13        23    -851.7     783.4
        22        24     153.5    -267.3
        15         6   -1593.1    1404.2
         4        22   -1438.9    1431.5
         6        21    2226.4     -2378
         4         9    1206.3   -1328.8
        18        23    -299.7     161.2
        22        20      59.1    -259.3
        23         2   -1560.6    1149.2
        15        17      42.1    -113.1
         5        22    -146.9       5.5
         5         7    1003.9   -1232.2
         5         3     952.1   -1353.4
