         i         j       pij       pji
        23         6         0         0
         3        17         0         0
        20        24         0         0
         5        20         0         0
         9        14         0         0
        11        16         0         0
        20        13         0         0
        10        15         0         0
         2        22         0         0
         4        23         0         0
        18         7         0         0
         1        21         0         0
         8        19         0         0
        18        25         0         0
