         i         j       pij       pji
        21         9      69.1     -84.5
        42        29     104.1    -139.6
         4        47     -27.2    -102.8
        24        32     -26.1      12.6
        16         9       2.2     -88.8
        16         5     -59.5      -4.2
        10        42    -111.2      82.9
         3        11     -48.3      42.3
        20        39     -93.5        64
        19        17      97.3    -103.6
        15        34     -16.3    -118.4
        15        38       -74     -80.1
        46        42    -113.1      44.5
         4         6      37.8     -81.9
        16        41      48.1     -51.2
        13        31        31       -60
        43        39     -96.1      43.6
        12        49       -13     -51.5
        39        50     -13.6      12.4
        33        30     -58.5      55.4
        44        34      67.2      -116
        41        35     -27.3        18
        26         8     -33.1     -35.5
        41         6     -42.3     -26.3
        44        46      36.5    -122.6
        47        19    -109.9     -20.9
        18        37       1.9     -70.2
        19        23     -22.5     -73.4
         8        49        -4     -12.7
        33         9     -31.5     -22.5
        19        43     124.4    -133.6
        50        11         8     -16.7
         7        29        80     -93.7
        47         2     -73.8      27.4
        15         9      79.7     -86.6
        22         2     -32.1     -30.4
         1        50     -62.6     -14.3
         9        13     -10.8      -6.6
        35        40      22.8     -45.4
         3        48     -37.1      14.4
         5        12     -47.4      -106
        23        32     -70.6       9.3
        33        37     -14.5      -7.9
        27        47       -78      62.7
        36        27        92    -128.2
         5        45     -39.9     -37.8
        25        37     -16.2     -61.9
        42        28        30     -30.6
        14        45      -9.9     -64.1
