         i         j       pij       pji
        39        38         0         0
        51        85         0         0
        93        70         0         0
        99        80         0         0
        91       100         0         0
        25        54         0         0
        56         8         0         0
        60        68         0         0
        11        15         0         0
        24        17         0         0
        25        87         0         0
        90        25         0         0
        41         5         0         0
        81        25         0         0
        29        70         0         0
        50        23         0         0
        16        84         0         0
         2        79         0         0
         9        28         0         0
         4        89         0         0
        33        31         0         0
        57        42         0         0
        45        61         0         0
         4       100         0         0
        43        41         0         0
        17        90         0         0
        63        62         0         0
        59        89         0         0
        46        83         0         0
        58        26         0         0
        40        94         0         0
        10        74         0         0
        28        37         0         0
        74        44         0         0
        43        17         0         0
        88        58         0         0
        78        27         0         0
        84        44         0         0
        17        86         0         0
        32        65         0         0
        82        11         0         0
        21        80         0         0
        66        79         0         0
        94        18         0         0
        43        55         0         0
        73         9         0         0
        28        11         0         0
        60        64         0         0
        27        57         0         0
        98        41         0         0
        36        34         0         0
        39        58         0         0
        92        70         0         0
        33        32         0         0
        91        22         0         0
        95        53         0         0
        85        77         0         0
        14        26         0         0
        67        41         0         0
        33        98         0         0
        97        68         0         0
         7         5         0         0
       100        23         0         0
        85        48         0         0
         6        34         0         0
        63        19         0         0
        66        23         0         0
        69        99         0         0
        33        20         0         0
        71        76         0         0
        95        19         0         0
        33         3         0         0
        71        40         0         0
        26        61         0         0
        44        72         0         0
        30        46         0         0
        69         1         0         0
        70        10         0         0
        32        96         0         0
        12        36         0         0
        62        71         0         0
        13        65         0         0
        35        19         0         0
        64        48         0         0
        52        75         0         0
        47        52         0         0
        52        49         0         0
