         i         j       pij       pji
        24        17     194.2   -100000
        12         7      -101   -100000
         3         7    -234.1   -100000
        25        14    -775.9   -100000
        18         2    -362.2   -100000
        12        25     504.6   -100000
         1        25     284.7   -100000
        20        21      -333   -100000
        21        22     -74.2   -100000
        19        13     638.1   -100000
         6        21    -269.9   -100000
         4        19    -371.4   -100000
         8         2     -89.1   -100000
        25         4    -308.5   -100000
        25         5    -710.9   -100000
        21        25     545.8   -100000
        17        20    -287.1   -100000
         6        23    -608.6   -100000
         7         2    -119.5   -100000
         9        11    -551.1   -100000
        13        15    -546.1   -100000
         1        16      -447   -100000
         9         3     110.5   -100000
        20        10     137.6   -100000
