         i         j       pij       pji
         8         2       -90       -90
        11         1       -90       -90
        24         8       -90       -90
         4        20       -90       -90
        14        20       -90       -90
        16         8       -90       -90
         4         5       -90       -90
         5        12       -90       -90
         3         6       -90       -90
        22         7       -90       -90
        19        22       -90       -90
        23         5       -90       -90
        12         7       -90       -90
        17         2       -90       -90
        18         2       -90       -90
         9         3       -90       -90
         8         1       -90       -90
        10        16       -90       -90
        21         1       -90       -90
        25         8       -90       -90
         3         7       -90       -90
        21         9       -90       -90
        15         8       -90       -90
        13        18       -90       -90
