         i         j       pij       pji
         9        10      51.2     -52.7
        11        10     224.6   -100000
        15        14         0         0
         4        22    -485.7     365.7
         5        16         0         0
        16         7         0         0
        11        20     484.6   -100000
        11        16       -10       -10
         5        19      33.9   -100000
        14        19      80.4    -273.8
        10        22    -199.4      76.4
        22        12      60.1   -100000
         4         1     163.7   -100000
        17        20       -10       -10
        23        19         0         0
        21         7       -10       -10
         2         5       -10       -10
        13        21    -429.9     402.9
        18        23      95.9   -100000
         3         8       -10       -10
        24         1     137.7    -182.4
        10         3         0         0
         7         6     196.2   -100000
        25        24         0         0
