         i         j       pij       pji
        18         1         0         0
        25        10     -64.6      60.9
        15        12         0         0
        49        10     -36.8       8.6
        29        26       1.4     -36.2
        13        21    -117.6   -100000
        38        50       -10       -10
        50        49      21.8       -28
        30        45     -49.9       -36
         9        50       -10       -10
        34        48         0         0
         6        13       -10       -10
        14        31       -10       -10
        28         3       8.7     -53.8
        38        19     -61.2        15
        11        40         0         0
         6         2     -35.6      31.6
        46         4       -10       -10
        31        18      50.9   -100000
         9        23         0         0
        20        50         0         0
         8        29      24.8     -28.3
        29        28         0         0
        26        39     -53.4      45.6
        17        39     -90.8      65.4
         7        40     -51.4   -100000
        21        24      84.8   -100000
        21        37      83.9   -100000
        25        26     -73.5      57.7
         7        47     -58.9     -16.1
         3        35      26.1   -100000
        12        16       -10       -10
        18         7     -53.1      46.5
        15        14         0         0
        36         2      -4.4   -100000
        23        11         0         0
        32        13         0         0
        38         4      42.5     -48.4
        41        35         0         0
        42         7       -10       -10
        22        32       -10       -10
         3        43      19.3       -23
        33         7       1.7       -27
        13        48         0         0
        44        40      10.5     -44.5
        43         5     -51.4   -100000
        18        48       0.4   -100000
         7        30      11.8     -28.9
        27        13      25.7       -54
