         i         j       pij       pji
        45        14         0         0
        24        63         0         0
        60        85         0         0
        29        85         0         0
        96         3         0         0
        28        33         0         0
        36        79         0         0
        83        57         0         0
        14        82         0         0
        17        50         0         0
        95        93         0         0
         6        77         0         0
        95        99         0         0
        45        88         0         0
        14        96         0         0
        52        58         0         0
        62        27         0         0
        72        21         0         0
        63        52         0         0
        57        58         0         0
         7        84         0         0
        14        24         0         0
        50        28         0         0
        58        66         0         0
        29        52         0         0
        11        34         0         0
        80         5         0         0
        33        76         0         0
        93        46         0         0
        72        96         0         0
        55        85         0         0
        23        78         0         0
        81        14         0         0
        95        87         0         0
        49        36         0         0
        80        63         0         0
        42        69         0         0
        47        70         0         0
        20        57         0         0
         3        51         0         0
        61        87         0         0
        26         5         0         0
        84        49         0         0
         1        90         0         0
        33        75         0         0
        67        90         0         0
        86         3         0         0
        41        18         0         0
        65        52         0         0
        98        58         0         0
        27        91         0         0
        41        13         0         0
        68        66         0         0
        67        69         0         0
        88         6         0         0
        11        42         0         0
        10        48         0         0
        97         2         0         0
        71        76         0         0
        66        10         0         0
        30        58         0         0
        63        97         0         0
        73        72         0         0
        25        82         0         0
         5        54         0         0
        32        88         0         0
        83        59         0         0
        52        43         0         0
        60        47         0         0
        16        61         0         0
        32         4         0         0
        64        14         0         0
        39        87         0         0
        29        31         0         0
        40        91         0         0
        89        43         0         0
        19        21         0         0
        63        35         0         0
        79        38         0         0
        94        65         0         0
        12        73         0         0
        37        73         0         0
        75        39         0         0
        13        65         0         0
         2        56         0         0
        79        22         0         0
         9        49         0         0
        17        84         0         0
        62        15         0         0
        42        78         0         0
        32        74         0         0
         8        16         0         0
        53        17         0         0
        23        62         0         0
        44        90         0         0
