         i         j       pij       pji
        11        18     170.4   -100000
         1        16      33.9   -100000
        16        21    -218.4   -100000
        20        23    -401.8   -100000
         1        19       127   -100000
        11        21     683.4   -100000
        13         5    -622.2   -100000
        14        25     695.2   -100000
        25         1      -627   -100000
         8        16     -84.5   -100000
        13        20    -172.7   -100000
         5        10    -158.3   -100000
        10        16    -272.3   -100000
        14         4     747.8   -100000
        20        17       103   -100000
        20         6     -99.1   -100000
        22         7    -355.7   -100000
        12         2    -397.9   -100000
        15        17     607.8   -100000
         5        24     137.3   -100000
        22        25       343   -100000
         3        19     146.3   -100000
         2        20     166.5   -100000
         9        20     201.4   -100000
