         i         j       pij       pji
        66        51      11.1   -100000
        77        26     -24.8   -100000
        19        87       4.7   -100000
        29        19     -37.8   -100000
        11        96        24   -100000
        85        82       107   -100000
        52        89       -63   -100000
        82        98     -62.8   -100000
        38        71     123.1   -100000
       100        67    -122.4   -100000
        57        85     -36.8   -100000
        88        61      51.9   -100000
        57        31     -23.5   -100000
        96        59      74.3   -100000
       100        21     -64.4   -100000
        22         5       4.7   -100000
        17         8     -85.3   -100000
        83        89      17.3   -100000
        90        78      49.3   -100000
        57        29     -39.6   -100000
         3        63     115.7   -100000
        15        18      86.2   -100000
        46        12       -69   -100000
        56        75     -95.4   -100000
        77        34       6.5   -100000
        33        73      48.2   -100000
        93        53     -67.2   -100000
        33        30      -4.3   -100000
        11        81        22   -100000
        39        99      33.2   -100000
        76         1      46.5   -100000
        99        68      93.4   -100000
        31        65     -21.7   -100000
        58        20       0.4   -100000
        36        48      56.7   -100000
        83        33      49.4   -100000
        99        25      78.9   -100000
        45        37      91.9   -100000
        26        85     -87.5   -100000
        24        70      28.2   -100000
        83        44      47.2   -100000
        65        60      -9.1   -100000
        74        79     -50.6   -100000
         9        79     -19.1   -100000
        44        11      20.2   -100000
        94        35      23.4   -100000
        73        80      59.3   -100000
        98        16      91.4   -100000
        74        85     -95.4   -100000
         2         1        73   -100000
        45        34      89.6   -100000
         4        94       3.5   -100000
        36        12      22.7   -100000
        29        24    -106.3   -100000
        57        67       8.4   -100000
        82        46      11.3   -100000
        31        13     119.7   -100000
         4        98     -46.9   -100000
         5        50      -148   -100000
         1        83    -149.4   -100000
        56        28     -69.7   -100000
        90        87       103   -100000
        53        51      36.4   -100000
        27        80     123.5   -100000
        86        36    -107.1   -100000
        88        69     -16.2   -100000
        99       100     109.7   -100000
        80         3    -161.7   -100000
        63        60     -63.6   -100000
        68        20      15.3   -100000
         9        92     -96.2   -100000
        88        80     109.8   -100000
        64        44      15.1   -100000
        15        95     145.6   -100000
        56        41     -54.2   -100000
        28        91        98   -100000
        14        50    -149.4   -100000
        93        78     -68.6   -100000
        25        42    -126.2   -100000
        51        50     -90.7   -100000
         9         8     -28.5   -100000
        47        79     -63.9   -100000
        40        18      94.9   -100000
        75        33     -74.5   -100000
        77        18      21.5   -100000
        54        30      14.2   -100000
        55        86       8.9   -100000
         8        62     -66.7   -100000
        41        84      -7.9   -100000
        56        23     -91.9   -100000
        83         7      65.5   -100000
        59        10     -64.7   -100000
        72        40      18.9   -100000
        28        97      93.5   -100000
        43         4      56.9   -100000
        30         6      47.6   -100000
        32        83    -119.8   -100000
        16        49       -62   -100000
        83        38        57   -100000
