         i         j       pij       pji
        15        23    -670.9   -100000
        48        18   -2752.4   -100000
        28        17    1260.6   -100000
        18        46    2887.9   -100000
        21         4   -1308.1   -100000
        35        43   -2208.4   -100000
        50        39     587.9   -100000
        34        20     390.4   -100000
         9        22   -1246.6   -100000
        42        40    3015.8   -100000
        37         4   -1251.2   -100000
        10         3    1570.6   -100000
        33        31    1373.1   -100000
        45        48   -2731.2   -100000
        47        18     -81.8   -100000
        48         5    2356.7   -100000
        26         4    1188.7   -100000
        16        39   -2239.5   -100000
         3        48     -2172   -100000
        26        41    1993.4   -100000
        22        30    1194.2   -100000
        42        39    1718.8   -100000
        32        24    -402.5   -100000
        39        18   -1486.1   -100000
        27        49      2824   -100000
        31        48    -766.3   -100000
        36        40    1584.6   -100000
        24        50     256.5   -100000
        23        32   -1512.3   -100000
         6        45   -1927.7   -100000
        50        35    2845.6   -100000
        19        23     616.8   -100000
        28        15    1430.7   -100000
         4        13    1019.8   -100000
        36        13    2187.9   -100000
        21         2   -2382.1   -100000
        34        50   -1567.8   -100000
        40         8    -149.9   -100000
        21         9    2508.6   -100000
        44        12   -1846.1   -100000
         6        12    1995.6   -100000
        36        11    2428.7   -100000
        38        46    1963.5   -100000
        47        29      2293   -100000
         7        47      67.9   -100000
        49        26   -3085.9   -100000
        14        33    -585.1   -100000
        25         6   -1967.7   -100000
         3         1     539.7   -100000
