         i         j       pij       pji
        22        23      20.5   -100000
        35        42    -228.2   -100000
        33        17      28.8   -100000
        30         4     245.7   -100000
         6         8    -329.8   -100000
         3         6     406.6   -100000
        14        11     -64.9   -100000
        49        22    -318.7   -100000
        30        32    -321.2   -100000
        18        12     335.5   -100000
        30        35    -202.3   -100000
        48        22      68.2   -100000
        16         4     296.8   -100000
        27        35       5.1   -100000
         6        42    -396.4   -100000
        39        44    -171.3   -100000
        19         9       193   -100000
        40         9     260.3   -100000
        24        38     303.4   -100000
        18        43     -39.4   -100000
        34        24    -819.4   -100000
         2        29    -387.5   -100000
        28        13    -459.8   -100000
        30        23     333.3   -100000
        19        41    -111.4   -100000
        19        31    -121.6   -100000
        43         6     458.8   -100000
        47        13    -845.9   -100000
        15         5    -375.9   -100000
        17         9     333.1   -100000
        39        20    -402.5   -100000
        18        34       562   -100000
         2        39    -270.6   -100000
        25        37       132   -100000
        15        45     193.8   -100000
        45        11       -99   -100000
        50        17    -701.1   -100000
        14        30    -140.4   -100000
        21        30    -543.3   -100000
        29        15      -5.8   -100000
        46         3    -397.7   -100000
        31        29     228.7   -100000
        47         7    -788.9   -100000
         1        10    -479.8   -100000
        25        11       344   -100000
         4        26    -207.3   -100000
        10        25    -234.4   -100000
        34        13    -613.9   -100000
        36        23     105.4   -100000
