         i         j       pij       pji
        68        20         0         0
        38        68         0         0
        64        54         0         0
        64         3         0         0
        46        85         0         0
        62        60         0         0
       100        22         0         0
        96        54         0         0
        93        75         0         0
        28        37         0         0
        31        75         0         0
        59        99         0         0
        44        34         0         0
        93        85         0         0
        31        36         0         0
        19        99         0         0
         8        56         0         0
        18        71         0         0
         9        81         0         0
        26        55         0         0
        17        39         0         0
        66        16         0         0
        60        14         0         0
        70         5         0         0
        88        97         0         0
        41        70         0         0
        24        52         0         0
        20        67         0         0
        37        64         0         0
        17        59         0         0
        77        86         0         0
        81        37         0         0
        67         6         0         0
        43        35         0         0
        44        61         0         0
        51        56         0         0
        60        65         0         0
        68        52         0         0
        34        91         0         0
         3         5         0         0
        10        39         0         0
        69        65         0         0
        86        74         0         0
        78        14         0         0
         2        78         0         0
        16        97         0         0
        12        11         0         0
        66        34         0         0
        33        77         0         0
        50        53         0         0
        29        83         0         0
        95        83         0         0
        39        56         0         0
        22         7         0         0
        20        31         0         0
         4        55         0         0
        44        80         0         0
        20         8         0         0
        90        28         0         0
        21         8         0         0
        47        34         0         0
        93        79         0         0
        50        70         0         0
        36         5         0         0
        72        41         0         0
        78        95         0         0
        97        89         0         0
        42        73         0         0
        45        13         0         0
        13        73         0         0
        79        32         0         0
        45         1         0         0
        42        98         0         0
        80        60         0         0
        57        55         0         0
        11        65         0         0
        82         5         0         0
         8        18         0         0
        24        35         0         0
        45        57         0         0
        27        63         0         0
        40        31         0         0
        27         5         0         0
        58        25         0         0
        23        62         0         0
        48        56         0         0
        15        44         0         0
        30        28         0         0
        76        83         0         0
        25         7         0         0
        90        87         0         0
        94        52         0         0
        89        49         0         0
