         i         j       pij       pji
         8        13    -322.9     181.9
        18        16     325.2    -398.5
        10         5    -430.6     195.3
        17        24     -74.8      53.8
        20        12     407.2    -707.1
        17         1     667.8    -755.8
        13        11     360.5    -430.2
        12        13    -588.6     410.2
         2         3    -844.2     563.7
        19         7    -211.1     171.7
        12        24    -720.8     538.9
        22        11    -546.4       472
        24        10     138.9    -142.6
         8        16     172.1      -234
         5        19     226.7    -354.2
         4        17    -621.1     460.7
        21         7    -898.4       809
         3        20     -46.5       0.4
         6        18    -583.8     325.3
         1         9    -399.4     229.9
        25        16     215.5    -415.8
        16        14      79.2     -84.8
        24        15     204.5    -332.3
        24        23     544.3    -675.6
