         i         j       pij       pji
        14        19     -33.6    -517.3
        43        27    -724.2     -35.2
         3        10      82.2    -103.9
        39         4     -64.3    -144.8
        16        18      28.9    -124.1
        29         9     200.7    -624.7
        18        50      21.4      -580
        19         8    -218.7    -321.1
        26        47    -483.3        -6
        23        47     244.9    -278.8
         8        25    -188.4    -496.5
        31        16    -340.1     112.7
        33        45    -416.3      50.7
         3        46     267.3    -331.6
        45        23    -410.5     393.1
        49         8    -431.9       6.5
        28        35     115.3    -317.9
        12         2    -410.3    -346.6
        47        17     189.2    -618.5
        37        15      -671       344
        10         9    -323.2     174.8
        34        49      -293    -111.5
        23        25     378.2    -655.4
        12        22        -6     -78.7
        21        10     -17.7      -198
         3        30    -400.5     310.2
        34         5    -451.7     249.5
        13        39    -273.7      54.3
         4         9    -216.3      62.2
        33        22    -176.9     -72.9
        32        44    -832.4     678.7
        42        38    -354.6    -272.2
        22        10      24.3    -324.4
        50        33     -90.3     -28.8
        40         7    -399.1     286.7
        48        25     219.4      -287
        33        43     -53.9    -107.2
        16        11     121.5    -129.4
         6        40     -48.8    -348.3
        40        19    -441.6     410.4
        44        13     280.1    -728.8
         1        17    -318.8      92.8
        24        37    -110.5      63.5
        37        31    -487.5     421.5
        33        38    -263.7       8.3
        25        35    -286.5     114.5
        49        36    -459.4    -173.8
        41         1     425.2      -718
        20        28    -393.5       329
