         i         j       pij       pji
         3        23     445.5    -499.5
        10         9    -152.6      78.5
        23        10     993.2     -1029
        25         1   -2088.1    2062.6
        17         6     -1884    1804.7
         5        13    2251.5   -2438.3
        15        13        90    -135.8
        10        15    -520.8     498.5
        10        25    -264.9       245
        17         2   -2251.5    2116.1
         9        21       276    -451.6
         1         6      47.1    -146.9
        11        22   -2812.1    2762.3
        17        12    -209.5      81.5
        22         5      23.4     -87.6
        22        16      1857   -1998.2
        21        20   -3122.2    2974.7
         7        15    1045.5   -1057.6
        19        22   -1968.7    1879.3
        14        23    -323.9     295.2
        20         8    2892.7   -2895.7
         3         4       120    -122.2
        18        14     260.8    -317.8
        24        12    2070.8     -2085
