         i         j       pij       pji
         4        22   -1174.3       887
        14         8       -90       -90
         5        24    -137.8     -58.2
        15        16       -90       -90
         2        13    2230.4   -2263.4
        16        13         0         0
        14         2   -2180.9   -100000
         5         2         0         0
        12         3    -623.9     557.7
        20         2    -165.7   -100000
        19        25         0         0
         3        23         0         0
         9        18   -1880.3      1498
         6        24         0         0
         8        10         0         0
         4         3       -90       -90
         6        25    1928.4   -2048.4
        22         1      -7.2     -42.1
         9        11         0         0
        10         7   -1318.1   -100000
        18        15    1197.7   -100000
         5        22       -90       -90
        22        17    2414.5   -100000
        22        21    1958.9   -100000
