         i         j       pij       pji
         2        34         0         0
        48        49       -90       -90
        41         2       -90       -90
        18        47         0         0
        45        27       -90       -90
         4        10         0         0
        38        37    2073.2   -100000
        20        31   -2340.9   -100000
        35        13         0         0
        36        47         0         0
        35        47       -90       -90
        25        48   -2578.8   -100000
        46         4   -1591.2     601.6
         4        32    -557.8    -469.1
        25         1         0         0
        21        22    -222.7   -100000
        22        29   -2429.4   -100000
        17        40         0         0
        45        28       -90       -90
        17        21   -1508.1   -100000
        11         4   -1501.7   -100000
        36        41       -90       -90
         4        18    1027.2   -100000
        40         7   -1008.4   -2310.9
        42        12    -877.1   -2258.2
        28        11         0         0
        24        40       -90       -90
         6        14    -892.8   -2669.2
         2        29       692    -855.1
        39        38         0         0
        50        13         0         0
        49        43   -1381.8   -100000
        16         5       -90       -90
        19        35         0         0
         4        33     219.6   -100000
        24         6     525.2   -100000
         3        39       -90       -90
         1        31         0         0
        38        49    -858.2   -100000
        22        15         0         0
         8         1    -487.1   -100000
        49        32       -90       -90
        26         7    1248.8   -100000
        42        18      1761   -1923.6
        30        31       -90       -90
        16        41         0         0
        44        21   -1326.2     111.5
        30        23    -861.6     646.1
         9        14         0         0
