         i         j       pij       pji
        21         6       -90       -90
        25         1       -90       -90
        19         4       -90       -90
         7         3       -90       -90
         7         9       -90       -90
        24         8       -90       -90
        11        24       -90       -90
         7        20       -90       -90
        16        12       -90       -90
        13         7       -90       -90
        12        22       -90       -90
        22        14       -90       -90
        16         2       -90       -90
        18         9       -90       -90
        11         5       -90       -90
        24         1       -90       -90
         3        15       -90       -90
        11        18       -90       -90
        11        10       -90       -90
        17        20       -90       -90
        21        16       -90       -90
