         i         j       pij       pji
         1        24     455.8    -507.1
        12         2     262.5    -459.1
        16         8     100.9    -479.7
        18        10     -79.1    -301.7
        16        19     156.6      -423
        16         3     536.7    -570.4
        13         1    -297.1     125.1
        24        21      -825     537.6
        21         8     112.1    -520.9
         9         5    -308.5      95.5
        12         5    -171.3     -13.2
        23        22     230.1    -443.4
        24        15    -601.5     352.3
        17         6    -452.1    -236.4
         4        14    -861.4       273
        24        18    -500.9     472.9
        23         5    -367.3      14.8
        11        19    -194.2    -199.9
        23        19     167.7    -259.5
         4        19      77.8     -87.6
        10         7    -339.8       185
         6        21    -578.6     410.1
        25        14    -728.3     217.6
        20        10      -126     116.8
